SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,id,Indegree,IsSingleNode,moduland_bridgeness,moduland_overlap,Module_Color,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
814,6.03546911,3.42E-05,0.1656872,0.4,16,10,K01439,5,FALSE,0.527571023,2.226878881,173,K01439,6.6,5,5,FALSE,0,K01439,52821
815,5.30892449,0.00148549,0.18836207,0.33928571,16,14,K01778,6,FALSE,3.657093048,3.853235006,173,K01778,13.75,8,6,FALSE,0,K01778,7269672
816,5.02374142,1.34E-04,0.19905483,0.48830409,16,32,K01586,13,FALSE,38.3849144,5.503417015,16,K01586,16.10526316,19,13,FALSE,0,K01586,332914
817,5.0534897,9.46E-06,0.19788306,0.61764706,16,30,K00290,13,FALSE,0.176951006,5.400500774,16,K00290,17.11764706,17,13,FALSE,0,K00290,4782
818,4.56207094,9.65E-05,0.2191987,0.80952381,16,14,K00293,7,FALSE,0.072971001,7.182344913,16,K00293,31.42857143,7,7,FALSE,0,K00293,137634
819,4.41590389,7.91E-05,0.2264542,0.55555556,16,20,K00143,10,FALSE,0.433445007,8.437579155,0,K00143,36.2,10,10,FALSE,0,K00143,26572
820,4.18792906,0.00151997,0.2387815,0.36601307,15,36,K00825,18,FALSE,2.480818033,9.403823853,0,K00825,44.05555556,18,18,FALSE,0,K00825,1127215
821,4.55806636,3.35E-05,0.21939128,0.71111111,15,20,K05824,10,FALSE,0.139559999,5.962642193,0,K05824,40.9,10,10,FALSE,0,K05824,119948
822,5.13701373,2.30E-07,0.19466563,0.76190476,15,14,K01705,7,FALSE,0.016605999,4.987133026,0,K01705,16.28571429,7,7,FALSE,0,K01705,20
823,3.83724256,0.00228159,0.2606038,0.54152893,14,227,K01655,113,FALSE,2.714314938,3.212711096,0,K01655,121.5371901,114,106,FALSE,0,K01655,58181547
824,6.83781465,2.48E-05,0.14624556,0.44642857,18,8,K01928,6,FALSE,3.055008888,5.751052856,153,K01928,13.875,2,0,FALSE,0,K01928,46085
825,3.87814645,0.00674301,0.25785514,0.23500947,15,176,K00838,80,FALSE,101.3514481,4.625943184,16,K00838,48.08163265,96,78,FALSE,0,K00838,15210133
826,4.8083524,1.22E-05,0.20797145,0.67777778,15,19,K16792,10,FALSE,0.027238,4.50873518,0,K16792,44.4,9,9,FALSE,0,K16792,159080
827,5.05377574,5.23E-04,0.19787186,0.64166667,16,28,K16181,12,FALSE,0.160459995,5.400500774,16,K16181,17.4375,16,12,FALSE,0,K16181,1031255
828,6.0534897,0,0.16519397,0,17,2,K16182,1,FALSE,7.00E-06,5.400500774,16,K16182,16,1,1,FALSE,0,K16182,0
829,5.05406178,0,0.19786066,0.73333333,16,26,K16180,11,FALSE,0.148904994,5.400500774,16,K16180,18.6,15,11,FALSE,0,K16180,0
830,4.80921053,1.18E-05,0.20793434,0.78571429,15,13,K17450,7,FALSE,0.00405,3.775633097,0,K17450,54.57142857,6,6,FALSE,0,K17450,159053
831,3.72597254,0.00629197,0.2683863,0.48524558,14,193,K00824,97,FALSE,4.855659008,4.128040791,0,K00824,105.0882353,96,91,FALSE,0,K00824,31263313
832,5.0534897,9.46E-06,0.19788306,0.61764706,16,30,K00291,13,FALSE,0.176951006,5.400500774,16,K00291,17.11764706,17,13,FALSE,0,K00291,4782
833,0,0,0,1,0,3,K00471,3,FALSE,9.80E-05,6.328607082,43,K00471,134.3333333,0,0,FALSE,0,K00471,0
834,3.63615561,0.0151778,0.27501573,0.14729214,15,181,K00149,99,FALSE,324.4485168,8.495072365,43,K00149,53.69565217,82,66,FALSE,0,K00149,109659326
835,0,0,0,0,0,1,K00474,1,FALSE,2.00E-06,2.534692049,95,K00474,33,0,0,FALSE,0,K00474,0
836,4.64216247,0.00546826,0.21541685,0.45170455,16,45,K01423,31,FALSE,2.124278069,3.442662001,95,K01423,47.57575758,14,12,FALSE,0,K01423,48276124
837,5.6170697,0,0.17802877,0.94736842,17,37,K06101,18,FALSE,0,1,95,K06101,19.73684211,19,18,FALSE,0,K06101,0
840,5.23340961,0,0.19108002,0,14,2,K13609,1,FALSE,0,3.938380003,0,K13609,44,1,1,FALSE,0,K13609,0
841,4.56207094,9.65E-05,0.2191987,0.80952381,16,14,K00292,7,FALSE,0.072971001,7.182344913,16,K00292,31.42857143,7,7,FALSE,0,K00292,137634
842,1,0,1,0,1,2,K14269,1,FALSE,0,1,219,K14269,5,1,1,FALSE,0,K14269,0
843,1,2.56E-04,1,0,1,6,K14268,5,FALSE,0,1,219,K14268,1.8,1,1,FALSE,0,K14268,4040376
844,4.7694508,3.47E-04,0.20966775,0.56985294,16,29,K01582,12,FALSE,8.727231026,5.957480907,16,K01582,19.41176471,17,12,FALSE,0,K01582,179774
845,1,2.55E-04,1,0.84615385,1,13,K01843,12,FALSE,0.034373999,5.400500774,16,K01843,18.92307692,1,0,FALSE,0,K01843,488960
846,0,0,0,0,0,1,K01844,1,FALSE,1.00E-06,5.400500774,16,K01844,13,0,0,FALSE,0,K01844,0
847,7.05091533,5.23E-04,0.14182556,0,18,4,K03894,2,FALSE,0,1,218,K03894,1.5,2,2,FALSE,0,K03894,1031255
848,6.05177346,0.00104496,0.16524082,0,17,4,K03896,2,FALSE,2.415311098,4.638051033,218,K03896,9,2,2,FALSE,0,K03896,2062506
849,5.05320366,0.00156698,0.19789426,0.64166667,16,28,K03897,12,FALSE,103.745369,5.408127785,16,K03897,17.5,16,12,FALSE,0,K03897,3093753
850,8.05062929,0,0.12421389,0,19,2,K03895,1,FALSE,0,1,218,K03895,2,1,1,FALSE,0,K03895,0
852,7.20108696,0,0.13886792,1,18,4,K01434,2,FALSE,0.177222997,1.910851955,182,K01434,3,2,2,FALSE,0,K01434,0
853,7.20108696,0,0.13886792,1,18,4,K01467,2,FALSE,0.177222997,1.910851955,182,K01467,3,2,2,FALSE,0,K01467,0
854,6.01029748,0,0.16638112,1,15,4,K01060,1,FALSE,0,1,165,K01060,4.666666667,3,1,FALSE,0,K01060,0
855,6.01001144,0.00102763,0.16638903,0.5,15,5,K12746,2,FALSE,0,1,165,K12746,4.2,3,0,FALSE,0,K12746,4761693
856,6.01058352,0,0.1663732,0.58333333,15,6,K04128,4,FALSE,0,1,165,K04128,4.5,2,2,FALSE,0,K04128,0
857,6.00858124,1.04E-04,0.16642864,0.4,15,8,K12745,5,FALSE,0,1,165,K12745,4,3,3,FALSE,0,K12745,184921
858,6.84982838,1.30E-04,0.14598906,0.33333333,16,5,K12744,2,FALSE,0,1,165,K12744,4.666666667,3,2,FALSE,0,K12744,1134840
859,6.20165904,0.00104496,0.16124717,0.33333333,17,8,K10852,4,FALSE,0.80923003,1.91683495,182,K10852,2.75,4,4,FALSE,0,K10852,2736014
860,6.15560641,0.00159826,0.16245353,0.25,16,7,K04127,3,FALSE,0.406064987,1.550825953,165,K04127,3.75,4,3,FALSE,0,K04127,7973642
861,5.20537757,0.00364045,0.19210902,0.33333333,16,6,K04126,3,FALSE,4.841764927,5.40128994,182,K04126,17.66666667,3,3,FALSE,0,K04126,13416375
862,4.21138444,0.00470741,0.23745161,0.47878788,15,59,K12743,44,FALSE,266.5617065,6.644193172,0,K12743,80.2,15,14,FALSE,0,K12743,15366077
863,5.01315789,0.0015604,0.19947507,0.3,14,8,K12747,4,FALSE,0.971108019,1.731727958,165,K12747,17.2,4,3,FALSE,0,K12747,3149473
864,4.74914188,2.78E-04,0.21056436,0.34045584,15,52,K00611,25,FALSE,7.157452106,7.665465832,0,K00611,33.85185185,27,25,FALSE,0,K00611,809879
865,4.69593822,0.00124057,0.21294999,0.34708393,15,72,K01476,35,FALSE,9.545758247,7.031897068,0,K01476,37.86842105,37,34,FALSE,0,K01476,3787885
866,4.15589245,2.92E-04,0.2406222,0.78129713,14,96,K00618,50,FALSE,1.002107024,6.314503193,0,K00618,88.96153846,46,44,FALSE,0,K00618,2302626
867,5.05491991,2.75E-04,0.19782707,0.64444444,15,19,K00930,9,FALSE,0.00321,6.115466118,0,K00930,41,10,9,FALSE,0,K00930,2603706
868,6.02574371,2.97E-06,0.16595462,0.5952381,16,13,K00145,7,FALSE,3.91E-04,6.043568134,0,K00145,10.71428571,6,6,FALSE,0,K00145,299
869,5.12843249,5.06E-05,0.19499135,0.61111111,15,16,K00818,8,FALSE,0.133426994,6.77327919,0,K00818,17.88888889,8,7,FALSE,0,K00818,493570
870,5.06636156,3.97E-05,0.19738031,0.60909091,15,21,K14677,10,FALSE,0.90474999,8.166240692,0,K14677,22.27272727,11,10,FALSE,0,K14677,41553
871,5.00514874,3.42E-04,0.19979426,0.44444444,15,30,K01438,11,FALSE,1.490129948,8.309147835,0,K01438,24.84210526,19,11,FALSE,0,K01438,584148
872,4.14616705,0.00488507,0.24118662,0.55248336,14,117,K00620,60,FALSE,6.39443922,5.837263107,0,K00620,76.31746032,57,54,FALSE,0,K00620,11353755
873,5.07522883,9.92E-06,0.19703545,0.56363636,15,22,K00819,11,FALSE,0.784910023,7.719274998,0,K00819,33.63636364,11,11,FALSE,0,K00819,5751
874,5.13157895,1.22E-04,0.19487179,0.5,15,24,K00286,12,FALSE,0.00227,5.568740845,0,K00286,26.92857143,12,10,FALSE,0,K00286,1522790
875,4.48712815,2.21E-04,0.22285969,0.51169591,15,27,K00318,10,FALSE,0.003737,5.19413805,16,K00318,90.47368421,17,8,FALSE,0,K00318,879262
876,5.13125536,0,0.19488408,0.81111111,15,10,K01259,0,FALSE,5.63E-04,5.65016222,0,K01259,23.6,10,0,FALSE,0,K01259,0
877,5.13186499,8.68E-05,0.19486093,0.53205128,15,22,K00472,11,FALSE,0.002132,5.604605198,0,K00472,24.84615385,11,9,FALSE,0,K00472,1025806
878,4.84439359,0.00156426,0.20642419,0.32083333,14,23,K01777,9,FALSE,94.19088745,5.671563148,0,K01777,24.25,14,7,FALSE,0,K01777,12199914
879,1.5,1.28E-04,0.66666667,0,2,2,K10793,1,FALSE,0.646269977,4.720624924,219,K10793,10.5,1,0,FALSE,0,K10793,2020186
880,5.14559497,6.90E-05,0.19434099,0.7,15,10,K11394,5,FALSE,7.80E-05,5.498166084,0,K11394,29.8,5,5,FALSE,0,K11394,993844
881,3.76258581,0.0015296,0.26577467,0.47578711,14,219,K01571,114,FALSE,10.1238718,4.146759987,0,K01571,107.7155172,105,103,FALSE,0,K01571,8301927
882,4.95995423,0,0.20161476,0.85,15,37,K00296,17,FALSE,2.171773911,8.512159348,0,K00296,33.15,20,17,FALSE,0,K00296,0
883,0,0,0,1,0,18,K00934,18,FALSE,0.535876989,8.753277779,0,K00934,34.88888889,0,0,FALSE,0,K00934,0
884,4.87328375,1.38E-04,0.20520045,0.54365079,15,47,K13240,20,FALSE,4.720304966,8.608659744,0,K13240,30.5,27,19,FALSE,0,K13240,620548
885,5.72254005,0,0.17474758,1,15,6,K00933,3,FALSE,2.70E-05,3.938380003,0,K00933,11,3,3,FALSE,0,K00933,0
886,5.18220824,7.64E-04,0.19296793,0.6969697,14,24,K08687,12,FALSE,0.001452,3.938380003,0,K08687,32.33333333,12,12,FALSE,0,K08687,8916830
887,5.8034897,6.08E-05,0.17231012,0.66666667,15,8,K01473,4,FALSE,0.076357998,9.968236923,0,K01473,10.5,4,4,FALSE,0,K01473,608278
888,6.13215103,6.60E-07,0.16307491,0.66666667,16,8,K03365,4,FALSE,0.076357998,9.968236923,0,K03365,8.75,4,4,FALSE,0,K03365,102
889,4.57036613,2.17E-04,0.21880085,0.65019763,15,42,K12252,20,FALSE,2.035923958,7.470769882,0,K12252,36.30434783,22,19,FALSE,0,K12252,457616
890,4.68449657,1.38E-05,0.21347011,0.41666667,15,7,K12253,4,FALSE,0.022747001,7.661491871,0,K12253,53,3,3,FALSE,0,K12253,17306
891,4.63558352,6.31E-05,0.21572257,0.3627451,15,21,K12254,9,FALSE,16.44161987,12.60443974,0,K12254,33.83333333,12,3,FALSE,0,K12254,144219
892,4.63729977,6.24E-05,0.21564273,0.63333333,15,25,K12255,14,FALSE,7.113056183,9.747278214,0,K12255,59,11,9,FALSE,0,K12255,89995
893,4.15989703,0.00349854,0.24039057,0.19254032,15,51,K01426,24,FALSE,121.4019394,13.87561798,0,K01426,35.28125,27,19,FALSE,0,K01426,5831339
894,4.94736842,1.60E-04,0.20212766,0.67588933,15,42,K01583,19,FALSE,13.79457378,8.889205933,0,K01583,30.86956522,23,19,FALSE,0,K01583,635616
895,5.25858124,1.78E-04,0.19016536,0.41176471,16,31,K01480,13,FALSE,3.457401037,6.632071972,126,K01480,20.83333333,18,13,FALSE,0,K01480,455803
896,5.79977117,4.97E-06,0.1724206,0.66666667,16,13,K10536,6,FALSE,0.348264992,11.06125355,0,K10536,21.28571429,7,6,FALSE,0,K10536,12088
897,5.29691076,5.68E-05,0.18878929,0.56043956,16,23,K12251,9,FALSE,1.18948698,4.26509285,126,K12251,20.5,14,9,FALSE,0,K12251,241903
898,8.1493135,0.00102017,0.12270972,0.89473684,18,19,K00673,18,FALSE,72.32145691,8.723092079,0,K00673,33.21052632,1,0,FALSE,0,K00673,1507033
899,7.15074371,0.00103257,0.13984559,0,17,3,K01484,1,FALSE,3.643640041,7.574991226,235,K01484,11,2,0,FALSE,0,K01484,1391747
900,6.15360412,0.00104465,0.16250639,0,16,2,K00840,1,FALSE,0,1,235,K00840,2.5,1,0,FALSE,0,K00840,1274932
901,5.15503432,0.00105705,0.19398513,0,15,2,K06447,1,FALSE,0.705635011,4.954554081,235,K06447,23.5,1,0,FALSE,0,K06447,1159733
902,4.15646453,0.00106945,0.24058909,0.93383838,14,45,K05526,1,FALSE,12.215662,6.13723278,0,K05526,94.6,44,0,FALSE,0,K05526,1044534
903,4.87471396,3.67E-04,0.20514024,0.37368421,15,35,K01581,15,FALSE,6.55016613,9.365131378,0,K01581,23.05,20,15,FALSE,0,K01581,473870
904,4.1576087,1.23E-04,0.24052288,0.8355102,14,93,K00931,49,FALSE,0.969309986,6.314508915,0,K00931,91.96,44,43,FALSE,0,K00931,759015
905,5.14073227,3.00E-08,0.19452482,0.9,15,10,K00147,5,FALSE,0.014901,6.464457989,0,K00147,46,5,5,FALSE,0,K00147,2
906,5.29662471,0.00305527,0.18879948,0.55913978,16,72,K09470,58,FALSE,6.304592133,6.130221844,0,K09470,76.3968254,14,9,FALSE,0,K09470,7060398
907,5.89387872,2.13E-05,0.16966756,0,16,4,K09471,2,FALSE,6.00E-06,6.106285095,0,K09471,32.5,2,2,FALSE,0,K09471,25615
908,5.07551487,1.59E-04,0.19702435,0,15,4,K09472,2,FALSE,9.00E-06,6.089583874,0,K09472,30.5,2,2,FALSE,0,K09472,149117
909,4.076373,0.0013035,0.24531612,0.58942139,14,68,K09473,14,FALSE,4.701313972,6.476963043,0,K09473,85.13559322,54,9,FALSE,0,K09473,5186612
910,4.41933638,4.73E-04,0.22627832,0.3625731,15,30,K03343,12,FALSE,2.78621006,3.972033978,125,K03343,38.31578947,18,11,FALSE,0,K03343,2631498
911,4.44851259,4.57E-04,0.22479424,0.45604396,15,15,K12256,9,FALSE,0.927062988,7.437069893,125,K12256,45.64285714,6,1,FALSE,0,K12256,2630126
912,4.44679634,6.45E-04,0.224881,0.29239766,15,20,K11182,12,FALSE,3.09159708,7.950519085,125,K11182,39.57894737,8,1,FALSE,0,K11182,2964831
913,4.44851259,4.57E-04,0.22479424,0.45604396,15,15,K09251,9,FALSE,0.927062988,7.437069893,125,K09251,45.64285714,6,1,FALSE,0,K09251,2630126
914,4.63701373,2.57E-05,0.21565604,0.45416667,15,16,K00137,5,FALSE,2.187736988,11.41347408,0,K00137,35.8125,11,0,FALSE,0,K00137,98008
915,4.75143021,3.80E-04,0.21046295,0.54395604,16,23,K00657,9,FALSE,2.267347097,6.431160927,125,K00657,23,14,9,FALSE,0,K00657,786394
916,4.92963387,8.60E-07,0.20285482,0.84848485,15,23,K01941,12,FALSE,0.128303006,4.523139,0,K01941,59,11,11,FALSE,0,K01941,380
917,4.31836384,3.57E-05,0.23156919,0.85494987,15,107,K01457,53,FALSE,1.16386795,3.570584059,0,K01457,105.9824561,54,50,FALSE,0,K01457,471167
918,4.8978833,2.08E-05,0.20416983,0.72332016,15,42,K01478,20,FALSE,3.14170289,8.238919258,0,K01478,32.60869565,22,19,FALSE,0,K01478,44035
919,5.0666476,1.54E-04,0.19736916,0.40196078,15,32,K01750,16,FALSE,1.328446984,6.836091042,0,K01750,27.66666667,16,14,FALSE,0,K01750,170001
920,4.48655606,6.47E-04,0.22288811,0.42857143,15,44,K14755,28,FALSE,3.554500103,10.1002264,0,K14755,49.64285714,16,16,FALSE,0,K14755,606693
921,4.39044622,0.00121164,0.22776728,0.41133005,15,41,K08660,22,FALSE,3.435107946,10.93761635,0,K08660,48.13793103,19,12,FALSE,0,K08660,2175976
922,5.54776888,2.57E-04,0.18025264,0.4,15,10,K01470,5,FALSE,0.156874999,6.948598862,0,K01470,11.4,5,5,FALSE,0,K01470,1411052
923,4.42620137,5.94E-04,0.22592736,0.25416667,15,16,K00316,7,FALSE,13.34887505,10.54525757,125,K00316,38.875,9,0,FALSE,0,K00316,1746050
924,5.01029748,1.39E-05,0.19958895,0.5,14,7,K12658,3,FALSE,0.146476001,5.703153133,0,K12658,25.25,4,3,FALSE,0,K12658,29298
925,5.14702517,3.48E-04,0.19428698,0.67857143,15,8,K13747,1,FALSE,0.534898996,7.812766075,125,K13747,17.625,7,0,FALSE,0,K13747,697134
926,6.14645309,3.35E-04,0.16269546,0.34210526,16,20,K13746,19,FALSE,7.058013916,9.621865273,125,K13746,23.1,1,0,FALSE,0,K13746,303071
927,6.0048627,9.26E-06,0.1665317,0.53676471,16,18,K09065,17,FALSE,1.672443986,7.342572212,0,K09065,36.58823529,1,1,FALSE,0,K09065,33460
928,0,0,0,0.83333333,0,12,K13043,12,FALSE,119.8946075,6.981554985,0,K13043,41.66666667,0,0,FALSE,0,K13043,0
929,0,0,0,0.34166667,0,25,K14329,25,FALSE,2.321726084,4.154595852,97,K14329,18.44,0,0,FALSE,0,K14329,0
930,4.39044622,0.00121164,0.22776728,0.41133005,15,41,K05604,22,FALSE,3.435107946,10.93761635,0,K05604,48.13793103,19,12,FALSE,0,K05604,2175976
931,4.95909611,0.00368645,0.20164965,0.4587585,15,67,K12673,46,FALSE,114.9501648,6.086967945,24,K12673,48.46938776,21,18,FALSE,0,K12673,6974272
932,5.9576659,0.00104496,0.16785097,0,16,4,K12674,2,FALSE,2.461977959,4.703621864,217,K12674,25.5,2,2,FALSE,0,K12674,1570516
934,6.95680778,5.23E-04,0.14374409,0,17,4,K12675,2,FALSE,0,1,217,K12675,1.5,2,2,FALSE,0,K12675,785260
935,7.95652174,0,0.12568306,0,18,2,K12676,1,FALSE,0,1,217,K12676,2,1,1,FALSE,0,K12676,0
936,4.15560641,0.00831817,0.24063877,0.11969697,16,83,K00492,40,FALSE,89.46759796,10.45331764,0,K00492,26.55555556,43,38,FALSE,0,K00492,15637607
937,4.90446224,2.56E-04,0.20389595,0.75,15,5,K05603,4,FALSE,4.27E-04,7.076526165,0,K05603,59.2,1,0,FALSE,0,K05603,993737
938,3.90503432,2.68E-04,0.2560797,0.4897471,14,77,K01458,1,FALSE,7.86009407,6.972273827,0,K01458,91.2987013,76,0,FALSE,0,K01458,203101
939,4.1444508,2.51E-04,0.24128649,0.80352941,14,94,K01479,49,FALSE,1.260236979,6.635309219,0,K01479,90.25490196,45,43,FALSE,0,K01479,920892
940,3.98798627,0.0025309,0.25075312,0.44109056,14,146,K00603,77,FALSE,8.781209946,7.21633482,0,K00603,77.98734177,69,67,FALSE,0,K00603,8699636
941,4.68478261,2.92E-04,0.21345708,0.33333333,15,10,K01468,4,FALSE,0.01945,8.515503883,0,K01468,44.5,6,4,FALSE,0,K01468,301264
942,5.00400458,2.53E-05,0.19983995,0.16666667,16,6,K01712,2,FALSE,0.112653002,10.03291988,0,K01712,16,4,2,FALSE,0,K01712,21263
943,4.95165904,3.97E-04,0.20195252,0.4,16,16,K01745,7,FALSE,0.259966999,6.019093037,16,K01745,20.63636364,9,5,FALSE,0,K01745,364787
944,4.1493135,0.00615702,0.24100372,0.24325674,15,130,K01593,63,FALSE,52.83311844,4.246312141,16,K01593,48.14102564,67,52,FALSE,0,K01593,15717775
945,4.89273455,3.71E-05,0.20438468,0.40909091,16,15,K01590,6,FALSE,0.575832009,6.703044891,16,K01590,22.09090909,9,4,FALSE,0,K01590,171708
946,4.84496568,6.15E-06,0.20639981,0.66666667,16,3,K00546,2,FALSE,3.54E-04,7.284406185,16,K00546,43.66666667,1,0,FALSE,0,K00546,8232
947,4.81435927,4.94E-04,0.20771196,0.55454545,16,21,K00765,11,FALSE,5.885103226,9.590540886,131,K00765,20.27272727,10,10,FALSE,0,K00765,611603
948,4.9479405,1.50E-04,0.20210429,0.41666667,16,19,K00013,9,FALSE,0.181900993,5.938423157,16,K00013,19.91666667,10,7,FALSE,0,K00013,493174
949,5.12271167,4.59E-04,0.19520911,0.41666667,16,18,K01089,9,FALSE,15.13479137,5.822319031,16,K01089,15.33333333,9,9,FALSE,0,K01089,4220217
950,4.25286041,0.00253176,0.23513586,0.45852535,15,113,K00817,51,FALSE,28.21571159,4.217848778,16,K00817,58.19047619,62,50,FALSE,0,K00817,16354461
951,5.15446224,3.27E-04,0.19400666,0.7,16,10,K01693,5,FALSE,0.454023987,4.414066792,155,K01693,20.4,5,5,FALSE,0,K01693,3707700
952,5.54691076,1.20E-04,0.18028053,0.4,16,12,K01814,6,FALSE,31.2890377,9.611911774,16,K01814,9.666666667,6,6,FALSE,0,K01814,356751
953,5.8069222,3.10E-07,0.17220827,0.83333333,17,8,K01496,4,FALSE,0.346210003,10.95695114,16,K01496,8.75,4,4,FALSE,0,K01496,170
954,5.53089245,3.40E-05,0.18080265,0.8,17,10,K01523,5,FALSE,0.741237998,11.90941906,131,K01523,10,5,5,FALSE,0,K01523,36700
955,4.91905034,1.06E-04,0.20329127,0.51111111,15,15,K02500,5,FALSE,5.927632809,5.469468117,155,K02500,28.4,10,5,FALSE,0,K02500,355923
956,4.90017162,1.85E-04,0.20407448,0.56944444,16,10,K00599,8,FALSE,3.915138006,10.5568819,16,K00599,29,2,1,FALSE,0,K00599,86553
957,4.91905034,1.06E-04,0.20329127,0.51111111,15,15,K02501,5,FALSE,5.927632809,5.469468117,155,K02501,28.4,10,5,FALSE,0,K02501,355923
958,0,0,0,1,0,2,K17363,2,FALSE,0.007043,8.196334839,16,K17363,7.5,0,0,FALSE,0,K17363,0
960,4.81378719,0,0.20773665,1,16,6,K00553,3,FALSE,0.001243,7.094586849,42,K00553,26,3,3,FALSE,0,K00553,0
961,4.63729977,2.48E-05,0.21564273,0.84444444,16,20,K00503,10,FALSE,0.068444997,7.472794056,0,K00503,30.8,10,10,FALSE,0,K00503,59388
962,4.25686499,9.89E-04,0.23491466,0.59207317,15,75,K01592,34,FALSE,4.291018009,4.162054062,16,K01592,68.95121951,41,34,FALSE,0,K01592,4116338
963,4.4173341,0,0.22638088,0.84943182,15,60,K00431,27,FALSE,1.813217998,4.199298859,16,K00431,81.45454545,33,27,FALSE,0,K00431,0
964,3.79262014,0.00282798,0.26366996,0.53991228,14,183,K01557,93,FALSE,20.17809868,4.728282928,0,K01557,97.21875,90,87,FALSE,0,K01557,17442207
965,4.71281465,7.84E-05,0.21218742,0.7,15,10,K01801,5,FALSE,2.146128893,5.581971169,0,K01801,59.2,5,5,FALSE,0,K01801,302313
966,4.97511442,6.71E-05,0.2010004,0.33333333,16,6,K00450,3,FALSE,2.986318111,8.268551826,0,K00450,24.66666667,3,3,FALSE,0,K00450,23834
967,5.20938215,3.71E-05,0.19196134,0.33333333,16,6,K01800,3,FALSE,5.78E-04,6.532002926,61,K01800,26.66666667,3,3,FALSE,0,K01800,24442
968,5.00600686,7.37E-05,0.19976001,0.4,16,10,K00451,4,FALSE,0.002915,5.574304104,16,K00451,12,6,4,FALSE,0,K00451,36638
969,4.59553776,0.0014937,0.21760239,0.52380952,16,14,K00455,7,FALSE,0.985096991,11.65978718,0,K00455,22.71428571,7,7,FALSE,0,K00455,1465279
970,4.60812357,1.67E-05,0.21700807,0.73333333,16,11,K00483,6,FALSE,0.433643013,10.23019028,0,K00483,26.33333333,5,5,FALSE,0,K00483,50891
971,4.37042334,1.39E-05,0.22881079,0.79857398,15,63,K07253,31,FALSE,2.216623068,5.170290947,16,K07253,80.76470588,32,29,FALSE,0,K07253,126570
972,3.92591533,0.00380585,0.25471767,0.53508772,15,145,K00680,32,FALSE,3.198333025,3.630399942,6,K00680,103.7982456,113,31,FALSE,0,K00680,21652495
973,4.10268879,0.00524978,0.24374259,0.35883997,15,89,K00505,45,FALSE,160.3261414,4.353096962,16,K00505,60.31481481,44,35,FALSE,0,K00505,9822781
974,4.41704805,2.50E-05,0.22639554,0.8030303,15,61,K00501,27,FALSE,1.822039962,4.19918108,16,K00501,79.17647059,34,27,FALSE,0,K00501,642548
975,4.30749428,0.00246775,0.23215353,0.56271777,15,78,K01668,36,FALSE,36.47748566,4.924266815,16,K01668,71.26190476,42,36,FALSE,0,K01668,3490737
976,5.40446224,5.75E-04,0.18503229,0.38095238,17,14,K10219,7,FALSE,0.096587002,2.911864042,93,K10219,9.285714286,7,7,FALSE,0,K10219,563222
977,6.25257437,2.09E-05,0.15993412,0.33333333,17,6,K01826,3,FALSE,2.325216055,2.474045992,93,K01826,4,3,3,FALSE,0,K01826,2929
978,5.7791762,1.89E-04,0.17303504,0,16,4,K05921,2,FALSE,1.675263047,2.554369926,216,K05921,2.5,2,2,FALSE,0,K05921,185403
979,4.81006865,6.91E-04,0.20789724,0,15,4,K02509,2,FALSE,2.138936043,3.881182909,216,K02509,41.5,2,2,FALSE,0,K02509,761204
980,3.81721968,0.00288538,0.26197078,0.6683642,14,153,K02510,79,FALSE,149.5765686,3.818492889,0,K02510,106.4567901,74,72,FALSE,0,K02510,6856938
981,5.53489703,1.37E-04,0.18067183,0.66666667,17,6,K00151,3,FALSE,0.023348,6.00067997,107,K00151,5.666666667,3,3,FALSE,0,K00151,149065
982,4.38072082,0.00138791,0.22827294,0.32105263,16,32,K00055,20,FALSE,46.89429092,13.0691824,0,K00055,25.9,12,12,FALSE,0,K00055,1339067
983,4.44078947,2.71E-05,0.22518519,0.72435897,16,26,K13371,13,FALSE,0.150659993,7.640062809,0,K13371,33.69230769,13,13,FALSE,0,K13371,28049
984,4.41704805,2.50E-05,0.22639554,0.8030303,15,61,K00422,27,FALSE,1.822039962,4.19918108,16,K00422,79.17647059,34,27,FALSE,0,K00422,642548
985,4.70394737,6.39E-04,0.21258741,0.4,16,10,K00468,4,FALSE,0.432595998,7.3728652,16,K00468,22.16666667,6,4,FALSE,0,K00468,675159
986,4.36012586,0.0010021,0.22935118,0.5548048,15,71,K01555,35,FALSE,6.919034958,5.45330286,61,K01555,44.67567568,36,34,FALSE,0,K01555,3248269
988,4.25543478,1.67E-04,0.23499361,0.52104033,15,105,K05821,47,FALSE,8.055217743,4.375673771,16,K05821,61.79661017,58,46,FALSE,0,K05821,619408
989,4.25543478,1.67E-04,0.23499361,0.52104033,15,105,K00270,47,FALSE,8.055217743,4.375673771,16,K00270,61.79661017,58,46,FALSE,0,K00270,619408
990,3.79262014,0.00282798,0.26366996,0.53991228,14,183,K16165,93,FALSE,20.17809868,4.728282928,0,K16165,97.21875,90,87,FALSE,0,K16165,17442207
991,5.0340389,4.55E-05,0.19864765,0.5,16,16,K00224,8,FALSE,0.716301024,8.959789276,25,K00224,34.625,8,8,FALSE,0,K00224,36601
